a_sku_id,b_url,c_price,c_price1,c_price2_x,c_price3_x,c_price4_x,c_price5_x,c_price6_x,c_price7_x,c_price8_x,c_price9_x,c_price10_x,c_price2_y,c_price3_y,c_price4_y,c_price5_y,c_price6_y,c_price7_y,c_price8_y,c_price9_y,c_price10_y,c_price2,d2018-11-02 10:28:55
524402,http://www.banggo.com/goods/524402.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
524403,http://www.banggo.com/goods/524403.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
524406,http://www.banggo.com/goods/524406.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
549137,http://www.banggo.com/goods/549137.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,74.9,74.9,74.9,74.9,91.9,91.9,74.9,74.9,399.0
549155,http://www.banggo.com/goods/549155.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
552226,http://www.banggo.com/goods/552226.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,69.9,69.9,69.9,69.9,74.9,74.9,69.9,69.9,349.0
552234,http://www.banggo.com/goods/552234.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
555083,http://www.banggo.com/goods/555083.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,74.9,74.9,74.9,74.9,74.9,74.9,74.9,74.9,349.0
548222,http://www.banggo.com/goods/548222.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
550176,http://www.banggo.com/goods/550176.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
551040,http://www.banggo.com/goods/551040.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
552216,http://www.banggo.com/goods/552216.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
552217,http://www.banggo.com/goods/552217.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,74.9,74.9,74.9,74.9,79.9,79.9,74.9,74.9,349.0
552218,http://www.banggo.com/goods/552218.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
552223,http://www.banggo.com/goods/552223.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
552224,http://www.banggo.com/goods/552224.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
551039,http://www.banggo.com/goods/551039.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
518338,http://www.banggo.com/goods/518338.shtml,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0
514289,http://www.banggo.com/goods/514289.shtml,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0
518364,http://www.banggo.com/goods/518364.shtml,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0
530226,http://www.banggo.com/goods/530226.shtml,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0
530230,http://www.banggo.com/goods/530230.shtml,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0
548214,http://www.banggo.com/goods/548214.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
515033,http://www.banggo.com/goods/515033.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
521455,http://www.banggo.com/goods/521455.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
521459,http://www.banggo.com/goods/521459.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
524383,http://www.banggo.com/goods/524383.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
552227,http://www.banggo.com/goods/552227.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
571333,http://www.banggo.com/goods/571333.shtml,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0
584317,http://www.banggo.com/goods/584317.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
512464,http://www.banggo.com/goods/512464.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
518350,http://www.banggo.com/goods/518350.shtml,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0
518353,http://www.banggo.com/goods/518353.shtml,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,,249.0,249.0,249.0,46.9,46.9,46.9,46.9,56.9,56.9,46.9,46.9,249.0
521447,http://www.banggo.com/goods/521447.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
521452,http://www.banggo.com/goods/521452.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
521456,http://www.banggo.com/goods/521456.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
524384,http://www.banggo.com/goods/524384.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
530239,http://www.banggo.com/goods/530239.shtml,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0
536286,http://www.banggo.com/goods/536286.shtml,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0
536287,http://www.banggo.com/goods/536287.shtml,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0
524405,http://www.banggo.com/goods/524405.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
524407,http://www.banggo.com/goods/524407.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
550178,http://www.banggo.com/goods/550178.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
512478,http://www.banggo.com/goods/512478.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
584222,http://www.banggo.com/goods/584222.shtml,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0
584243,http://www.banggo.com/goods/584243.shtml,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0
514150,http://www.banggo.com/goods/514150.shtml,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0
548154,http://www.banggo.com/goods/548154.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
516472,http://www.banggo.com/goods/516472.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
517332,http://www.banggo.com/goods/517332.shtml,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0
524295,http://www.banggo.com/goods/524295.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,49.9,49.9,349.0,49.9,49.9,49.9,49.9,49.9,46.9
524297,http://www.banggo.com/goods/524297.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,56.9,56.9,56.9,56.9,56.9,52.9
514241,http://www.banggo.com/goods/514241.shtml,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,,599.0,599.0,599.0,91.9,91.9,599.0,599.0,599.0,599.0,599.0,599.0,599.0
539232,http://www.banggo.com/goods/539232.shtml,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,,899.0,899.0,899.0,899.0,899.0,899.0,189.0,189.0,189.0,189.0,189.0,134.9
549117,http://www.banggo.com/goods/549117.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,74.9,74.9,74.9,74.9,74.9,85.9
549121,http://www.banggo.com/goods/549121.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
557119,http://www.banggo.com/goods/557119.shtml,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,499.0,499.0,499.0,99.0,99.0,99.0,99.0,106.9,106.9,99.0,99.0,499.0
514283,http://www.banggo.com/goods/514283.shtml,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,,599.0,599.0,599.0,229.0,229.0,229.0,229.0,127.9,127.9,229.0,229.0,124.9
524361,http://www.banggo.com/goods/524361.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,109.0,109.0,,109.0,109.0,109.0,74.9,74.9,109.0,109.0,80.9,80.9,72.9,72.9,74.9
537202,http://www.banggo.com/goods/537202.shtml,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,,599.0,599.0,599.0,129.0,129.0,129.0,129.0,85.9,85.9,129.0,129.0,82.9
514263,http://www.banggo.com/goods/514263.shtml,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,,899.0,899.0,899.0,899.0,899.0,899.0,254.9,254.9,254.9,254.9,254.9,139.0
519012,http://www.banggo.com/goods/519012.shtml,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
524242,http://www.banggo.com/goods/524242.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,56.9,56.9,56.9,399.0,399.0,399.0,399.0,399.0,399.0
524341,http://www.banggo.com/goods/524341.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,119.0,119.0,119.0,119.0,119.0,72.9
530048,http://www.banggo.com/goods/530048.shtml,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0
530110,http://www.banggo.com/goods/530110.shtml,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,,599.0,599.0,599.0,599.0,599.0,599.0,85.9,85.9,85.9,85.9,85.9,79.9
530194,http://www.banggo.com/goods/530194.shtml,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,,999.0,999.0,999.0,186.9,186.9,999.0,999.0,999.0,999.0,999.0,999.0,999.0
548122,http://www.banggo.com/goods/548122.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
548167,http://www.banggo.com/goods/548167.shtml,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0
548178,http://www.banggo.com/goods/548178.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,79.0,79.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
539194,http://www.banggo.com/goods/539194.shtml,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
550145,http://www.banggo.com/goods/550145.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
517358,http://www.banggo.com/goods/517358.shtml,699.0,699.0,699.0,699.0,699.0,699.0,699.0,130.9,130.9,,130.9,130.9,130.9,149.9,149.9,130.9,130.9,160.9,160.9,135.9,135.9,149.9
518330,http://www.banggo.com/goods/518330.shtml,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0
521421,http://www.banggo.com/goods/521421.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
524180,http://www.banggo.com/goods/524180.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
524260,http://www.banggo.com/goods/524260.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
524315,http://www.banggo.com/goods/524315.shtml,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,299.0,299.0,299.0,299.0,299.0,299.0,59.0,59.0,59.0,59.0,59.0,59.0
548201,http://www.banggo.com/goods/548201.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
535243,http://www.banggo.com/goods/535243.shtml,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0
548189,http://www.banggo.com/goods/548189.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,74.9,74.9,74.9,74.9,74.9,74.9,399.0,399.0,399.0
548192,http://www.banggo.com/goods/548192.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
548196,http://www.banggo.com/goods/548196.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,399.0
519016,http://www.banggo.com/goods/519016.shtml,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,499.0,499.0,499.0,499.0,499.0,499.0,61.9,61.9,61.9,61.9,61.9,58.9
524346,http://www.banggo.com/goods/524346.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,149.0,149.0,149.0,149.0,85.9,85.9,149.0,149.0,399.0
524358,http://www.banggo.com/goods/524358.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,99.0,99.0,,99.0,99.0,99.0,85.9,85.9,99.0,99.0,91.9,91.9,82.9,82.9,85.9
524363,http://www.banggo.com/goods/524363.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,139.0,139.0,139.0,139.0,139.0,72.9
524377,http://www.banggo.com/goods/524377.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,74.9,74.9,,74.9,74.9,74.9,85.9,85.9,74.9,74.9,91.9,91.9,77.9,77.9,85.9
514262,http://www.banggo.com/goods/514262.shtml,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,,899.0,899.0,899.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,179.0,899.0
524241,http://www.banggo.com/goods/524241.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,52.9,52.9,52.9,52.9,52.9,52.9
530181,http://www.banggo.com/goods/530181.shtml,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0
530193,http://www.banggo.com/goods/530193.shtml,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0
530198,http://www.banggo.com/goods/530198.shtml,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,224.9,224.9,224.9,224.9,224.9,256.9
530202,http://www.banggo.com/goods/530202.shtml,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
530204,http://www.banggo.com/goods/530204.shtml,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0
530220,http://www.banggo.com/goods/530220.shtml,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,,799.0,799.0,799.0,799.0,799.0,799.0,249.0,249.0,249.0,249.0,249.0,165.9
536263,http://www.banggo.com/goods/536263.shtml,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0
538229,http://www.banggo.com/goods/538229.shtml,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0,1199.0
539239,http://www.banggo.com/goods/539239.shtml,1299.0,1299.0,1299.0,1299.0,1299.0,1299.0,1299.0,1299.0,1299.0,,1299.0,1299.0,1299.0,1299.0,1299.0,1299.0,1299.0,1299.0,1299.0,1299.0,1299.0,1299.0
539252,http://www.banggo.com/goods/539252.shtml,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0,1399.0
530206,http://www.banggo.com/goods/530206.shtml,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0
517334,http://www.banggo.com/goods/517334.shtml,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0
517362,http://www.banggo.com/goods/517362.shtml,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,,599.0,599.0,599.0,599.0,599.0,599.0,229.0,229.0,229.0,229.0,229.0,124.9
524128,http://www.banggo.com/goods/524128.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,49.9,49.9,49.9,49.9,49.9,46.9
524322,http://www.banggo.com/goods/524322.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
524338,http://www.banggo.com/goods/524338.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
524344,http://www.banggo.com/goods/524344.shtml,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0
524355,http://www.banggo.com/goods/524355.shtml,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,,399.0,399.0,399.0,399.0,399.0,399.0,99.0,99.0,99.0,99.0,99.0,82.9
571120,http://www.banggo.com/goods/571120.shtml,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0
601995,http://www.banggo.com/goods/601995.shtml,299.9,299.9,299.9,299.9,299.9,299.9,299.9,299.9,299.9,194.935,194.935,194.935,299.9,20.993000000000002,20.993,23.991999999999997,23.992,299.9,299.9,299.9,194.935,199.9
601882,http://www.banggo.com/goods/601882.shtml,349.9,349.9,349.9,349.9,349.9,349.9,349.9,349.9,349.9,227.435,227.435,227.435,349.9,24.493000000000002,24.493,27.991999999999997,27.992,349.9,349.9,349.9,227.435,268.9
753217,http://www.banggo.com/goods/753217.shtml,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,36.335,36.335,36.335,55.9,3.9130000000000003,3.913,4.472,4.4719999999999995,55.9,55.9,55.9,36.335,39.13
601054,http://www.banggo.com/goods/601054.shtml,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,99.0,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
753401,http://www.banggo.com/goods/753401.shtml,55.9,55.9,55.9,55.9,55.9,55.9,55.9,50.9,50.9,50.9,50.9,50.9,55.9,55.9,55.9,50.9,50.9,55.9,55.9,50.9,50.9,55.9
601248,http://www.banggo.com/goods/601248.shtml,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
601792,http://www.banggo.com/goods/601792.shtml,39.9,39.9,39.9,39.9,39.9,39.9,39.9,29.9,119.0,,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0
230146,http://www.banggo.com/goods/230146.shtml,98.9,98.9,98.9,98.9,98.9,98.9,98.9,69.9,69.9,69.9,69.9,69.9,98.9,6.923000000000001,6.923000000000001,5.5920000000000005,5.5920000000000005,98.9,98.9,69.9,45.435,49.9
601823,http://www.banggo.com/goods/601823.shtml,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,99.0,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
753400,http://www.banggo.com/goods/753400.shtml,65.9,65.9,65.9,65.9,65.9,65.9,65.9,59.9,59.9,59.9,59.9,59.9,59.9,65.9,65.9,59.9,59.9,65.9,65.9,59.9,59.9,199.0
601831,http://www.banggo.com/goods/601831.shtml,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,99.0,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
246486,http://www.banggo.com/goods/246486.shtml,109.9,109.9,109.9,109.9,109.9,109.9,109.9,139.0,139.0,,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,90.35,97.30000000000001
753147,http://www.banggo.com/goods/753147.shtml,31.9,31.9,31.9,31.9,31.9,31.9,31.9,30.9,30.9,30.9,30.9,30.9,31.9,31.9,31.9,30.9,30.9,31.9,31.9,30.9,30.9,169.0
601879,http://www.banggo.com/goods/601879.shtml,399.9,399.9,399.9,399.9,399.9,399.9,399.9,399.9,399.9,259.935,259.935,259.935,399.9,27.993000000000002,27.993,31.991999999999997,31.992,399.9,399.9,399.9,259.935,
601217,http://www.banggo.com/goods/601217.shtml,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,159.0,,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
226250,http://www.banggo.com/goods/226250.shtml,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,,25.285,27.23
226251,http://www.banggo.com/goods/226251.shtml,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,36.9,23.985,27.23
